Time(ms),TPS,AFR
673695,1004,936
673745,1005,936
673795,1004,936
673845,1005,937
673895,1004,936
673945,1004,935
673995,1004,935
674045,1004,935
674095,1004,935
674145,1005,936
674195,1004,937
674245,1004,938
674295,1004,939
674345,1004,939
674395,1005,939
674445,1004,938
674495,1004,938
674545,1004,938
674595,1004,937
674646,1005,936
674696,1004,936
674746,1004,934
674796,1005,934
674846,1005,933
674896,1004,932
674946,1004,932
674996,1005,933
675046,1004,941
675096,1004,942
675146,1004,943
675196,1004,943
675246,1004,944
675296,1004,944
675346,1004,944
675396,1004,943
675446,1004,944
675496,1004,943
675546,1004,943
675596,1004,943
675646,1004,943
675696,1004,943
675746,1004,943
675796,1004,943
675846,1004,943
675896,1004,942
675946,1004,942
675996,1005,941
676046,1004,942
676096,1004,942
676146,1004,942
676196,1004,945
676246,1004,944
676296,1004,944
676346,1004,943
676396,1004,943
676446,1004,943
676496,1004,943
676546,1004,946
676596,1004,947
676646,1005,946
676696,1004,945
676746,1004,944
676796,1004,944
676846,1004,944
676896,1004,944
676946,1004,943
676996,1005,943
677046,1004,943
677096,1004,943
677146,1004,942
677196,1005,942
677246,1004,942
677296,1004,943
677346,1004,943
677396,1005,942
677446,1005,942
677496,1005,943
677547,1004,943
677597,1005,944
677647,1005,944
677697,1005,944
677747,1004,944
677797,1004,944
677847,1005,945
677897,1005,945
677947,1004,945
677997,1004,945
678047,1004,945
678097,1005,944
678147,1005,944
678197,1004,944
678247,1004,945
678297,1004,944
678347,1004,944
678397,1005,944
678447,1004,943
678497,1005,943
678547,1004,943
678597,1005,943
678647,1005,943
678697,1005,943
678747,1005,943
678797,1005,944
678847,1004,944
678897,1005,944
678947,1005,943
678998,1005,944
679048,1004,943
679098,1005,943
679148,1005,943
679198,1005,943
679248,1005,943
679298,1005,943
679348,1005,942
679398,1005,942
679448,1005,942
679498,1005,943
679548,1005,945
679598,1005,944
679648,1005,944
679698,1005,944
679748,1005,945
679798,1005,945
679848,1005,946
679898,1005,946
679948,1005,945
679998,1005,945
680048,1005,945
680098,1005,945
680148,1005,945
680198,1005,945
680248,1005,945
680298,1005,945
680348,1005,945
680398,1005,945
680448,1005,945
680498,1005,945
680548,1005,944
680598,1005,944
680648,1005,944
680698,1005,944
680748,1005,943
680798,1005,943
680848,1005,943
680898,1005,943
680948,1005,941
680998,1005,939
681048,1005,938
681098,1005,933
681148,1005,935
681198,1005,936
681248,1005,941
681298,1005,942
681348,1005,939
681398,1005,939
681448,1005,938
681498,1005,937
681548,1005,937
681598,1005,937
681648,1005,938
681698,1005,938
681748,1005,939
681798,1005,943
681848,1005,945
681899,1005,947
681949,1005,947
681999,1005,947
682049,1005,947
682099,1005,948
682149,1005,948
682199,1005,947
682249,1005,948
682299,1005,948
682349,1005,948
682399,1005,949
682449,1005,948
682499,1005,949
682549,1005,949
682599,1005,949
682649,1005,949
682699,1005,949
682749,1005,949
682799,1005,949
682849,1005,949
682899,1005,949
682949,1005,948
682999,1005,948
683049,1005,947
683099,1005,947
683149,1005,947
683199,1005,947
683249,1005,946
683299,1005,947
683350,1005,946
683400,1005,946
683450,1005,946
683500,1005,946
683550,1005,946
683600,1005,946
683650,1005,945
683700,1005,945
683750,1005,945
683800,1005,945
683850,1005,945
683900,1005,945
683950,1005,944
684000,1005,944
684050,1005,944
684100,1005,944
684150,1005,944
684200,1005,944
684250,1005,943
684300,1005,943
684350,1005,943
684400,1005,942
684450,1005,942
684500,1005,942
684550,1005,942
684600,1005,942
684650,1005,941
684700,1005,941
684750,1005,940
684800,1005,940
684850,1005,941
684900,1005,940
684950,1005,940
685000,1005,940
685050,1005,941
685100,1005,941
685150,1005,942
685200,1005,942
685250,1005,942
685300,1005,942
685350,1005,942
685400,1005,941
685450,1005,942
685500,1005,941
685550,1005,941
685600,1005,940
685650,1005,939
685700,1005,939
685750,1005,939
685800,1005,942
685850,1005,942
685900,1005,941
685950,1005,941
686000,1005,940
686050,1005,941
686100,1005,940
686150,1005,940
686200,1005,940
686251,1005,940
686301,1005,940
686351,1005,940
686401,1005,940
686451,1005,939
686501,1005,939
686551,1005,939
686601,1005,940
686651,1005,943
686701,1005,943
686751,1005,943
686801,1005,942
686851,1005,942
686901,1005,942
686951,1005,942
687001,1005,942
687051,1005,941
687101,1005,941
687151,1005,942
687201,1005,941
687251,1005,942
687301,1005,941
687351,1005,941
687401,1005,942
687451,1005,944
687501,1005,945
687551,1005,945
687601,1005,945
687651,1005,945
687702,1005,945
687752,1005,944
687802,1005,944
687852,1005,945
687902,1005,946
687952,1005,950
688002,1005,950
688052,1005,950
688102,1005,949
688152,1005,950
688202,1005,949
688252,1005,949
688302,1005,949
688352,1005,950
688402,1005,950
688452,1005,950
688502,1005,950
688552,1005,950
688602,1005,950
688652,1005,950
688702,1005,949
688752,1005,950
688802,1005,950
688852,1005,950
688902,1005,950
688952,1005,950
689002,1005,950
689052,1005,950
689102,1005,950
689152,1005,950
689202,1005,950
689252,1005,950
689302,1005,949
689352,1005,949
689402,1005,949
689452,1005,949
689502,1005,949
689552,1005,949
689602,1005,949
689652,1005,949
689702,1005,950
689752,1005,951
689802,1005,951
689852,1005,951
689902,1005,951
689952,1005,951
690002,1005,952
690052,1005,952
690102,1005,952
690152,1005,952
690202,1005,952
690252,1005,952
690302,1005,951
690352,1005,952
690402,1005,952
690452,1005,952
690502,1005,952
690552,1005,952
690603,1005,952
690653,1005,951
690703,1005,950
690753,1005,950
690803,1005,950
690853,1005,950
690903,1005,950
690953,1005,949
691003,1005,950
691053,1005,950
691103,1005,949
691153,1005,950
691203,1005,950
691253,1005,950
691303,1005,950
691353,1005,950
691403,1005,950
691453,1005,950
691503,1005,950
691553,1005,950
691603,1005,949
691653,1005,950
691703,1005,950
691753,1005,950
691803,1005,950
691853,1005,951
691903,1005,950
691953,1005,950
692003,1005,950
692054,1005,950
692104,1005,950
692154,1005,949
692204,1005,950
692254,1005,950
692304,1005,950
692354,1005,950
692404,1005,950
692454,1005,950
692504,1005,950
692554,1005,950
692604,1005,950
692654,1005,950
692704,1005,950
692754,1005,950
692804,1005,950
692854,1005,950
692904,1005,950
692954,1005,951
693004,1005,951
693054,1005,950
693104,1005,951
693154,1005,951
693204,1005,951
693254,1005,951
693304,1005,951
693354,1005,951
693404,1005,950
693454,1005,950
693504,1005,950
693554,1005,950
693604,1005,950
693654,1005,949
693704,1005,950
693754,1005,949
693804,1005,949
693854,1005,948
693904,1005,948
693954,1005,948
694004,1005,948
694054,1005,948
694104,1005,947
694154,1005,948
694204,1005,948
694254,1005,947
694304,1005,947
694354,1005,947
694404,1005,947
694454,1005,947
694504,1005,947
694554,1005,948
694604,1005,948
694654,1005,948
694704,1005,948
694754,1005,948
694804,1005,948
694854,1005,948
694904,1005,948
694955,1005,948
695005,1005,948
695055,1005,948
695105,1005,948
695155,1005,948
695205,1005,948
695255,1005,948
695305,1005,948
695355,1005,948
695405,1005,949
695455,1005,948
695505,1005,948
695555,1005,948
695605,1005,949
695655,1005,948
695705,1005,949
695755,1005,949
695805,1005,949
695855,1005,949
695905,1005,949
695955,1005,949
696005,1005,950
696055,1005,950
696105,1005,950
696155,1005,949
696205,1005,949
696255,1005,949
696305,1005,948
696355,1005,949
696406,1005,949
696456,1005,949
696506,1005,949
696556,1005,949
696606,1005,949
696656,1005,949
696706,1005,948
696756,1005,948
696806,1005,948
696856,1005,948
696906,1005,948
696956,1005,948
697006,1005,948
697056,1005,949
697106,1005,948
697156,1005,949
697206,1005,949
697256,1005,949
697306,1005,949
697356,1005,949
697406,1005,949
697456,1005,949
697506,1005,949
697556,1005,949
697606,1005,950
697656,1005,949
697706,1005,949
697756,1005,949
697806,1005,949
697856,1005,949
697906,1005,949
697956,1005,949
698006,1005,950
698056,1005,949
698106,1005,950
698156,1005,949
698206,1005,949
698256,1005,949
698306,1005,949
698356,1005,949
698406,1005,949
698456,1005,949
698506,1005,949
698556,1005,948
698606,1005,948
698656,1005,948
698706,1005,949
698756,1005,948
698806,1005,948
698856,1005,948
698906,1005,949
698956,1005,948
699006,1005,949
699056,1005,948
699106,1005,949
699156,1005,949
699206,1005,949
699256,1005,949
699307,1005,949
699357,1005,949
699407,1005,950
699457,1005,950
699507,1005,950
699557,1005,950
699607,1005,950
699657,1005,950
699707,1005,949
699757,1005,950
699807,1005,950
699857,1005,950
699907,1005,950
699957,1005,950
700007,1005,949
700057,1005,950
700107,1005,949
700157,1005,949
700207,1005,949
700257,1005,949
700307,1005,949
700357,1005,950
700407,1005,949
700457,1005,949
700507,1005,948
700557,1005,949
700607,1005,948
700657,1005,948
700707,1005,949
700758,1005,949
700808,1005,948
700858,1005,948
700908,1005,949
700958,1005,948
701008,1005,948
701058,1005,949
701108,1005,948
701158,1005,948
701208,1005,948
701258,1005,948
701308,1005,949
701358,1005,948
701408,1005,948
701458,1005,948
701508,1005,949
701558,1005,948
701608,1005,949
701658,1005,948
701708,1005,949
701758,1005,948
701808,1005,949
701858,1005,949
701908,1005,948
701958,1005,948
702008,1005,948
702058,1005,948
702108,1005,949
702158,1005,949
702208,1005,949
702258,1005,949
702308,1005,949
702358,1005,949
702408,1005,949
702458,1005,949
702508,1005,949
702558,1005,949
702608,1005,949
702658,1005,949
702708,1005,950
702758,1005,950
702808,1005,949
702858,1005,949
702908,1005,949
702958,1005,950
703008,1005,949
703058,1005,949
703108,1005,949
703158,1005,949
703208,1005,949
703258,1005,949
703308,1005,949
703358,1005,949
703408,1005,949
703458,1005,950
703508,1005,949
703558,1005,950
703608,1005,949
703659,1005,950
703709,1005,950
703759,1005,950
703809,1005,950
703859,1005,950
703909,1005,950
703959,1005,950
704009,1005,950
704059,1005,950
704109,1005,950
704159,1005,950
704209,1005,950
704259,1005,950
704309,1005,950
704359,1005,950
704409,1005,951
704459,1005,951
704509,1005,951
704559,1005,951
704609,1005,951
704659,1005,950
704709,1005,950
704759,1005,951
704809,1005,950
704859,1005,950
704909,1005,950
704959,1005,950
705009,1005,950
705059,1005,950
705110,1005,950
705160,1005,950
705210,1005,950
705260,1005,950
705310,1005,950
705360,1005,950
705410,1005,950
705460,1005,951
705510,1005,950
705560,1005,950
705610,1005,950
705660,1005,950
705710,1005,950
705760,1005,950
705810,1005,950
705860,1005,950
705910,1005,950
705960,1005,950
706010,1005,950
706060,1005,950
706110,1005,950
706160,1005,950
706210,1005,950
706260,1005,949
706310,1005,949
706360,1005,949
706410,1005,949
706460,1005,949
706510,1005,949
706560,1005,949
706610,1005,950
706660,1005,950
706710,1005,949
706760,1005,951
706810,1005,950
706860,1005,950
706910,1005,950
706960,1005,950
707010,1005,950
707060,1005,949
707110,1005,950
707160,1005,950
707210,1005,950
707260,1005,949
707310,1005,950
707360,1005,949
707410,1005,949
707460,1005,950
707510,1005,949
707560,1005,949
707610,1005,949
707660,1005,949
707710,1005,949
707760,1005,949
707810,1005,949
707860,1005,949
707910,1005,949
707960,1005,948
708011,1005,948
708061,1005,949
708111,1005,948
708161,1005,949
708211,1005,949
708261,1005,949
708311,1005,950
708361,1005,950
708411,1005,950
708461,1005,950
708511,1005,949
708561,1005,950
708611,1005,949
708661,1005,949
708711,1005,949
708761,1005,950
708811,1005,950
708861,1005,950
708911,1005,950
708961,1005,950
709011,1005,949
709061,1005,950
709111,1005,950
709161,1005,949
709211,1005,950
709261,1005,951
709311,1005,951
709361,1005,951
709411,1005,951
709462,1005,951
709512,1005,950
709562,1005,950
709612,1005,950
709662,1005,950
709712,1005,950
709762,1005,950
709812,1005,950
709862,1005,950
709912,1005,950
709962,1005,950
710012,1005,950
710062,1005,950
710112,1005,950
710162,1005,950
710212,1005,950
710262,1005,950
710312,1005,950
710362,1005,950
710412,1005,950
710462,1005,950
710512,1005,951
710562,1005,950
710612,1005,950
710662,1005,951
710712,1005,952
710762,1005,951
710812,1005,951
710862,1005,952
710912,1005,952
710962,1005,952
711012,1005,952
711062,1005,951
711112,1005,951
711162,1005,950
711212,1005,950
711262,1005,949
711312,1005,949
711362,1005,949
711412,1005,950
711462,1005,950
711512,1005,950
711562,1005,949
711612,1005,949
711662,1005,950
711712,1005,949
711762,1005,949
711812,1005,949
711862,1005,949
711912,1005,950
711962,1005,949
712012,1005,949
712062,1005,950
712112,1005,949
712162,1005,949
712212,1005,949
712262,1005,949
712312,1005,950
712363,1005,950
712413,1005,949
712463,1005,949
712513,1005,950
712563,1005,951
712613,1005,951
712663,1005,951
712713,1005,951
712763,1005,951
712813,1005,951
712863,1005,950
712913,1005,950
712963,1005,951
713013,1005,951
713063,1004,951
713113,1005,951
713163,1005,951
713213,1005,951
713263,1005,950
713313,1005,950
713363,1004,951
713413,1004,951
713463,1005,951
713513,1004,950
713563,1004,950
713613,1004,950
713663,1004,950
713713,1004,950
713763,1004,950
713814,1004,950
713864,1004,950
713914,1004,950
713964,1004,950
714014,1004,950
714067,1004,950
714117,1004,950
714167,1004,950
714217,1004,950
714267,1004,950
714317,1004,950
714368,1004,950
714418,1004,950
714468,1004,950
714518,1004,949
714568,1004,949
714618,1004,949
714668,1004,949
714718,1004,949
714768,1004,949
714818,1004,949
714868,1004,949
714918,1004,949
714968,1004,949
715018,1004,948
715068,1004,948
715118,1004,948
715168,1004,948
715218,1004,948
715268,1004,948
715318,1004,948
715368,1004,948
715418,1004,948
715468,1004,948
715518,1004,948
715568,1004,948
715618,1004,948
715668,1004,949
715718,1004,948
715768,1004,948
715819,1004,948
715869,1004,949
715919,1004,949
715969,1004,949
716019,1004,949
716069,1004,949
716119,1004,949
716169,1004,949
716219,1004,949
716269,1004,949
716319,1004,949
716369,1004,949
716419,1004,949
716469,1004,950
716519,1004,950
716569,1004,950
716619,1004,950
716669,1004,950
716719,1004,950
716769,1004,950
716819,1004,950
716869,1004,950
716919,1004,950
716969,1004,950
717019,1004,950
717069,1004,950
717119,1004,950
717169,1004,950
717219,1004,949
717270,1004,949
717320,1004,949
717370,1004,949
717420,1004,949
717470,1004,949
717520,1004,949
717570,1004,949
717620,1004,949
717670,1004,949
717720,1004,949
717770,1004,950
717820,1004,950
717870,1004,950
717920,1004,950
717970,1004,950
718020,1004,949
718070,1004,949
718120,1004,949
718170,1004,949
718220,1004,949
718270,1004,950
718320,1004,950
718370,1004,950
718420,1004,950
718470,1004,950
718520,1004,950
718570,1004,950
718620,1004,949
718670,1005,949
